tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stab,stabf
2.337191136,8.870804414,3.273275948,,5.444830752,-1.724635376,-1.96738414,-1.756138352,0.838853307,0.167700559,0.424845794,0.144083696,-0.013120098,stable
9.865514657,7.626691979,2.914124885,2.556429475,3.265817723,-1.397179465,-0.983584529,-0.892925299,0.064834181,0.065391309,0.192825749,0.36531375,-0.038589802,stable
7.948106283,3.872634123,7.388097292,7.050798574,3.673170324,-0.511267608,-1.882983144,-1.29810017,0.313267505,0.368125525,0.948881924,0.890123596,0.074040238,unstable
2.814533719,3.76817841,8.094306941,4.342575261,3.434201173,-1.15507775,-1.125770947,-1.151033906,0.902555752,0.395188406,0.843817865,0.798412104,0.054873965,unstable
7.00464085,3.074127748,5.213986239,2.312943262,4.933555009,-1.153435402,-1.77961318,-1.997919237,0.86186701,0.445072076,0.509094902,0.177229883,0.03022517,unstable
2.071243175,0.629717123,6.597455405,7.824908077,4.949614473,-1.727535672,-1.903830054,-1.324972688,,0.749519928,0.344444279,0.224546688,-0.042774702,stable
7.895456458,4.374034976,4.392904864,,3.73455361,-1.471366214,,,0.91500145,0.469738744,0.245746671,,0.017909617,unstable
9.802857131,8.390889785,4.499596265,3.453328239,3.887932784,-1.224489516,-1.797930201,-0.879647754,0.326432861,0.249332787,0.436117093,0.632742108,-0.002576992,stable
3.023438833,9.083054495,8.608746797,8.536916653,4.527563877,-1.242782763,-1.750044656,-1.528635564,0.221823513,0.058307518,0.438561952,0.666699221,0.017143826,unstable
2.356405708,1.956996722,4.755404759,9.802602647,4.090009245,-1.040763465,-1.506924789,-1.547607249,0.253491031,0.911679809,0.527128621,0.621605898,-0.024525503,stable
3.933325067,2.704090461,3.865773343,9.545613216,4.856692193,,-1.282659452,-1.968445055,0.087231114,0.942586823,0.073033167,0.287452495,-0.017706907,stable
5.686318946,1.883253459,3.366137259,7.847970801,4.684865181,-1.928185749,-1.275209348,-1.490898248,0.222061757,0.6949845,0.672391266,0.366233376,-0.021894781,stable
7.865283336,3.563616134,7.421218695,,3.349961638,-1.810292076,-0.59131537,-0.941889358,0.143641568,0.291441824,0.659196775,1.000479373,-0.029856466,stable
3.628612762,9.42269913,5.704004088,0.462737172,4.29655688,-1.008770254,-1.870280579,,0.738767207,0.740374233,0.39697793,0.83459488,-0.01312645,stable
5.336092097,,7.88007033,9.846207396,3.725397516,-1.492168438,-0.903741417,-1.319970839,0.25593545,,0.219884521,0.733720925,0.029205066,unstable
9.976725696,6.646481878,0.973700098,7.842495975,3.917583231,-1.651450189,-0.854655345,-1.403677558,0.57618883,0.784128341,0.719472722,0.226558909,0.01291647,unstable
5.052532552,2.896298854,2.372661386,6.761788458,3.825329142,-1.042462844,-1.177608113,-1.601517496,0.506716947,0.535211127,0.269963436,0.496470354,0.005922988,unstable
2.29086553,8.456462375,5.192501537,9.312340158,4.170637322,-1.202813051,-1.65185555,-1.305827504,,0.916252279,0.280450118,0.944618182,0.058671521,unstable
6.426135695,7.666844851,,0.57272555,,-0.618865886,-0.961548682,-0.886546069,0.428215153,0.65833172,0.132090555,0.138972182,0.007233501,unstable
4.708991941,0.594711477,8.501265093,9.293974148,,-0.776053887,-0.964575873,-1.89101938,0.728143209,0.211758092,0.204848027,0.743161529,0.018091561,unstable
9.44268881,3.486541367,5.04493591,9.372851886,4.666316364,-1.471953885,-1.897165936,-1.296785139,0.461314976,0.050908272,,0.491138322,0.034103467,unstable
5.491210989,9.348515917,9.153403467,,3.977714251,-1.030704774,-1.919793919,,0.815633356,0.353272717,0.834638933,0.10102972,0.046630188,unstable
6.386238479,6.341977826,2.564203417,3.551323915,5.51484545,-1.798074464,-1.97601733,-1.744862719,0.508492938,0.965230315,0.620290775,0.271372718,0.048717558,unstable
6.033931204,4.141965323,4.935385771,6.831126432,3.457776656,-1.886996473,-0.625275914,-0.943216855,0.307971186,0.417738307,1.001236753,0.77455388,0.072238279,unstable
4.389690465,5.891504815,7.062223042,5.395344011,4.736464918,-1.265387168,-1.935306129,-1.538356149,1.000782585,0.896162161,0.550261333,0.676832326,0.098875812,unstable
6.920107995,9.210723897,4.598414825,0.977272842,3.668451534,-1.83250594,-1.133113912,-0.687651493,0.561771461,,0.503061205,0.594300609,0.025235279,unstable
9.871729491,,7.324224776,8.032537634,3.765820223,-1.265413877,-1.814526416,-0.687722124,0.411073609,0.590558178,0.932703948,0.946200546,0.088410935,unstable
9.822886236,8.780698353,2.506645981,6.462171801,3.119206291,-0.613796505,-0.82778594,-1.673140836,0.662104918,0.241346875,0.906798722,0.723764062,0.0340332,unstable
3.409177835,7.49502351,32.78486704,,,-1.045224225,-1.369927091,-1.42281963,0.289817545,0.895275341,0.564137077,0.297532675,0.047987826,unstable
4.676590764,2.807407193,6.5393907,1.008463959,3.175310186,-0.885510506,-1.688224515,-0.605443032,0.413092685,0.973907047,0.545570478,0.135254539,0.009642637,unstable
6.119581226,8.318447252,3.10375826,7.295482324,3.8209786,-1.005069082,-1.785727867,-1.015657576,0.558423685,0.839124612,0.124462194,0.760441974,0.065159463,unstable
7.000021101,7.191255219,8.962220124,5.140788761,4.307792813,-1.333177295,-1.865126051,-1.126159414,0.809357204,0.732096869,0.935567803,0.966371814,0.103087695,unstable
3.847452464,6.169323675,8.113798423,4.789301521,3.624686498,-1.579044348,-1.453199991,-0.607937015,0.232868258,0.470665498,0.276949545,0.064073462,-0.020005116,stable
6.070329142,6.670253859,7.524120806,4.064771169,2.655318982,-0.82747847,-1.123369809,-0.716551051,0.616834668,0.160100843,0.329357016,0.289294929,0.012211396,unstable
2.631841032,7.886016045,5.922220868,1.032048319,4.522968218,-1.670274435,-1.389648855,-1.455614257,,0.597344953,0.22180124,0.603472438,-0.025634722,stable
,6.070304303,,1.214081906,,-0.725784141,-1.904991392,-0.614025699,0.611715465,0.668229841,0.439278463,0.164899859,-0.000472723,stable
8.386416446,3.683753924,3.3019269,9.002665435,3.299429801,-1.07035352,-1.3412549,-0.895385244,0.965289866,0.613601495,0.112703608,0.445572484,0.042832542,unstable
6.206703148,2.818335192,9.46234879,9.636634359,,-2.000084957,-1.748218729,-1.216679795,0.247068278,0.655457815,0.118669311,0.191417712,-0.034913589,stable
5.338439702,8.024119587,8.358003582,0.581481861,3.195927326,-0.583821533,-1.539099879,-1.07152834,,,0.37706972,0.934249164,0.021841971,unstable
9.377754552,7.921197743,32.78486704,4.152098833,4.604649747,-1.870082895,-0.754401253,-1.977143402,0.512596738,0.703537199,0.389294291,0.730273277,0.046558052,unstable
6.304626809,7.772662525,3.755721023,8.147263558,4.098465101,-1.82008085,-0.999648537,-1.282993393,0.542481574,0.33938395,0.820473227,0.893588584,0.06604614,unstable
5.76803278,4.162522203,6.371870225,3.330063606,3.62407803,-0.97217654,-1.504948434,-1.161431629,0.599502758,0.055889985,0.285028111,0.906693145,0.019734024,unstable
3.069934161,6.11867652,6.093867818,8.706231658,3.184881876,-0.518621067,-1.647821228,-1.006577459,0.512610801,0.672569543,0.059387215,0.393340835,0.011265247,unstable
3.640819109,2.89385916,6.405044616,1.05657374,4.78815874,-1.598985354,-1.514611495,-1.669048674,0.934486935,0.67949833,0.416593053,0.741384217,0.017383406,unstable
4.394833586,1.545619523,9.316901216,3.940062048,4.923391164,-1.882579101,-1.849675707,-1.160245433,0.809645737,0.289785697,0.679857918,0.6310793,0.023815525,unstable
0.981275627,9.029231909,1.131732259,1.923076402,2.408086169,-0.586981421,-0.553396238,-1.250229357,0.198261059,0.764304163,0.166797764,0.185539309,-0.016969986,stable
8.293345785,4.134161854,6.117521614,4.110861735,4.345670038,-1.351054904,-1.56232635,-1.440667156,0.969022253,0.38061702,0.333777188,0.737352692,0.05547604,unstable
4.663720507,1.938331545,9.545728931,,3.050719883,-0.878370802,-1.626364149,-0.56278076,,0.370172226,0.3459073,0.074494896,-0.027719225,stable
7.733452672,9.766087352,4.344079574,3.155756408,5.328651548,-1.610964111,-1.761120186,-1.955964606,0.919191544,0.248720883,0.205519036,0.40734343,0.025486069,unstable
4.733678942,,9.320586835,1.407160584,4.657015199,-1.689168136,-1.405786483,-1.564958045,0.796241944,0.370312871,0.552925209,0.858902796,0.008199699,unstable
0.582396921,,8.750659558,9.924298321,5.223238342,-1.594501269,-1.950551954,-1.669780257,0.097876108,0.416222232,0.894009887,0.760211468,0.028096323,unstable
7.951941051,9.629065182,4.908251419,7.711864247,3.781962412,-0.937859033,-1.156959222,-1.678762946,0.565870911,0.921182265,0.664290799,0.588291885,0.077540446,unstable
5.047075191,9.041173386,4.780973111,9.819747551,3.744361783,-1.930858427,-0.859568005,-0.945412669,0.225791377,0.782209826,0.292391411,,0.043405098,unstable
7.161406511,5.089023046,4.449491933,8.371834136,,-1.015388258,-0.743880505,-1.06055476,0.871486334,0.490201826,0.588414265,0.534957371,0.068854672,unstable
6.854774217,3.676447559,2.694374143,1.245257154,4.072066866,-1.841483248,-1.034406524,-1.214817113,0.206050765,0.55139919,0.418538255,0.586327699,-0.036135325,stable
6.888127713,6.141276312,3.361783692,3.498791643,2.835957276,-0.63708712,-0.952528947,-1.246243343,0.967378543,0.117367882,0.474608359,0.814714982,0.046899966,unstable
9.57443866,8.36084332,3.422832364,1.086056995,4.122286048,-1.8983817,-1.141723797,-1.091725181,0.212252103,0.573492636,0.693293272,0.476416369,-0.015777062,stable
1.989118024,6.431634567,7.505132669,4.428015511,4.258075149,-1.559147222,-0.761387465,-1.952407206,0.067048885,0.328161114,0.573351655,0.158217704,-0.00751556,stable
7.608109571,7.107491421,3.370851706,1.536790025,3.474243464,-1.776851806,-0.87202488,-0.833663029,0.888276127,0.126033799,0.161917758,0.424054251,-0.003524462,stable
4.17673577,1.520199424,1.816535984,9.69343208,5.255126957,-1.732844213,-1.836221905,-1.694565291,,0.758280654,0.840453858,0.526810503,-0.053950907,stable
3.28162657,7.852302652,5.132301697,2.520879847,3.955030996,-1.789079116,-1.641597333,-0.507509979,0.455116439,0.074103113,0.934239515,0.795945611,0.030337235,unstable
1.217609662,9.552944747,4.782909656,6.896069785,3.754287553,-1.887263578,-0.688649201,-1.165646989,0.061073519,0.475241306,,0.418507654,0.021094111,unstable
,3.709316802,6.913758374,8.862938179,2.388111498,-0.615335231,-1.207336015,-0.575504895,0.173201647,0.397708707,0.402029145,0.38151947,0.005953571,unstable
5.398410696,6.695835,8.281230501,8.398224064,4.052312532,-0.964283075,-1.883818974,-1.202558868,0.432836343,0.506940388,0.745361612,0.220397982,0.049762127,unstable
5.865178108,8.490644109,5.893433861,8.060147551,4.183736778,-0.739423873,-1.649395032,-1.793968136,0.531621907,0.459745201,0.282984358,0.344084964,0.034223244,unstable
4.335505485,9.410043396,2.575692403,1.327646135,2.802940674,-1.406992792,-0.606409864,-0.791591231,0.369874171,0.507175858,0.511677514,0.08900446,-0.023221705,stable
9.24204982,,1.075794305,0.539530949,2.707760371,-1.172536208,,-1.033245098,0.41256885,,0.738355862,0.270729889,-0.038105743,stable
3.907855778,6.455435649,3.310907774,1.377346445,2.988750265,-1.064580167,-0.722736653,-1.214964582,0.595679104,0.352137487,0.876386937,0.990975841,0.024828999,unstable
5.023357448,,4.633381607,9.97254825,3.675014198,-1.012002276,-1.927479432,-0.740266184,0.799556797,0.242479803,0.530877649,0.240698596,0.023975673,unstable
2.614248236,1.359065234,9.080221009,6.199357566,3.174959393,-1.478760721,-0.79024147,-5.582577199,0.847911729,0.791910202,0.400490539,0.224078856,-0.03364903,stable
8.355948995,1.267670935,6.617885567,8.422448391,3.38581439,,-1.396198071,-1.274433747,0.096064123,0.50840551,0.508084089,0.539332703,-0.002575781,stable
1.200061808,5.028027597,7.829333749,0.888924886,3.339127822,-1.766122972,-1.017229037,-0.553927796,0.971249564,0.482226757,0.558201764,0.652921413,-0.010962525,stable
3.128087387,9.865462667,4.717947479,7.604469843,,-1.293284572,-1.977473409,-0.555328713,0.32952211,0.934832252,0.173102926,0.680123654,0.046286564,unstable
9.2415271,6.38130515,3.072427084,8.854531402,5.054529154,-1.913236565,-1.513302591,-1.602251039,0.79619762,,0.910591195,0.443350146,0.038379846,unstable
9.76092366,7.184115729,4.094410004,1.156409787,3.65315316,-1.825888702,-0.718676258,-1.101705334,0.150890775,0.542030494,0.994534314,0.085133407,0.011822089,unstable
8.443066648,7.436608598,8.592731587,6.12437484,3.367232851,-0.816975203,-0.889254033,-1.656509878,0.590826691,0.861741399,0.116599165,0.45866112,0.058354364,unstable
4.2471433,0.979948711,5.021838376,2.036067523,3.727990113,-1.122654881,-0.917016027,-1.687714025,0.195721726,0.063096945,0.676237796,0.211526807,-0.034745506,stable
6.287913783,6.582905549,4.823721875,5.072817831,2.979038219,-1.368360442,-0.670492086,-0.939241174,0.144750024,0.224061493,0.888124427,0.652728707,0.042002618,unstable
2.811942963,9.49444021,7.282447767,9.584299403,3.636805178,-0.504626998,-1.912982026,-1.190534367,0.950457373,0.395114009,0.368078446,0.61123453,0.028111757,unstable
5.592253371,1.193045788,3.372413478,,3.622689144,-1.410081454,,-0.726918781,0.504333119,0.417951856,0.312150114,0.863336159,0.009742314,unstable
2.130258826,5.728581312,4.615556036,6.371841211,2.868469773,-0.928058272,-1.237648016,,0.939924043,0.741932718,0.14918288,0.306960999,0.014807666,unstable
7.887870932,2.899748884,7.660690317,1.545838429,4.320918709,-0.775171001,-1.919561658,-1.633984926,0.57004172,0.938684335,0.915065584,,0.030169664,unstable
3.637040806,3.584566492,7.115935008,4.896526158,3.661581389,-0.644599751,-1.671450757,-1.353536545,0.542654323,0.699580931,0.997067027,0.58644233,0.073359381,unstable
3.346781771,0.569967624,1.739228945,9.149947163,3.447824726,-1.431500115,-0.689910432,-1.304382001,0.628127481,0.965957683,0.529229862,0.529223502,-0.025480555,stable
,7.63655714,6.921082947,8.074767625,4.618624182,-1.815286263,-1.187864452,-1.627443432,0.152887957,0.703299076,0.858696199,,0.066180419,unstable
9.029175831,1.267220739,7.450026369,3.503090524,3.449866282,-1.975226102,-0.867920678,-0.611337061,0.379629031,0.352465713,0.082506557,0.924367437,-0.025310481,stable
5.481392435,2.489281166,3.002427237,9.686861019,3.758512179,-1.418119474,-1.387674684,-0.949113951,0.611778842,0.919502447,0.957661429,0.39940255,0.022300247,unstable
6.055077363,8.551633427,3.983889072,7.716049387,2.675675702,3.083719648,-1.290996734,-0.888172911,0.32714866,0.074269566,0.784682821,0.430493009,0.015628542,unstable
1.348603687,5.102195211,8.231221369,5.906059981,3.557113738,-1.431557442,-1.35897012,-0.752403545,0.991376049,0.886648947,0.597578953,0.143554214,0.009615328,unstable
9.779260457,8.678057422,1.338287772,8.199738493,3.587984693,-1.990153641,-0.586667944,-1.013757578,0.874747327,0.609220622,0.111653212,0.191483427,0.042922309,unstable
,7.028321858,0.963757602,4.54376983,3.493159634,-1.937311907,-0.915083111,-0.662658301,,0.311196568,0.819114619,0.078117952,-0.003835574,stable
6.686907246,1.773158365,6.610302659,5.571877578,3.117790386,-1.084994476,-0.708275418,-1.331801479,0.575575963,0.822507583,0.130385742,0.575157017,0.01038233,unstable
7.568274659,1.404550565,7.308722222,6.000256765,4.902964379,-1.802436851,-1.539361911,-1.551898544,,0.471416916,0.557622397,0.169356896,0.001593006,unstable
9.862515354,4.801929756,1.356634216,6.382845117,3.650360318,-0.775030973,-1.743687584,-1.116897898,0.639432775,0.57933341,0.894186551,0.469364912,0.003929056,unstable
5.148366862,2.815291703,8.031216818,9.917990142,3.885702603,-1.250354221,-1.678444385,-0.961931579,0.40554142,0.753444273,0.926207993,0.912161688,0.062219519,unstable
8.405587953,5.637901443,5.90388967,3.296363396,4.927667865,-1.949218121,-1.018844789,-1.943859673,0.632013221,0.256856255,0.796169533,0.528111556,0.048812068,unstable
9.156624922,1.607004396,4.881801074,6.288889471,3.204615746,-0.625075414,-1.864681935,-0.721181746,0.400705262,0.434304464,0.360007366,0.659911187,0.009836189,unstable
8.9788744,4.221679546,9.896712485,5.600079619,,,-1.52693039,-0.517349941,0.703051632,0.701801457,0.202797172,0.783231087,0.054636598,unstable
6.4094541,8.05809374,4.257427428,9.266976038,2.124336289,-0.517874056,-1.010053773,-0.604515224,0.291622278,0.110000978,0.655209795,0.409123631,0.008239629,unstable
,2.046184904,8.381566095,4.30812,,-1.358973694,-0.666601466,-0.980699856,0.201056004,0.185223194,0.948673462,0.960754711,0.025872457,unstable
7.992343803,4.519521867,6.204761432,4.549981194,4.941694579,-1.250662504,-1.735662981,-1.958268023,0.381074998,0.53699265,0.229958127,0.290402586,0.007091044,unstable
6.96339146,2.248300871,,8.573606956,4.841897759,-1.719890633,-1.843426804,-1.271142848,-2.217530523,0.823708802,0.32314714,,0.01116176,unstable
1.360600032,5.293145736,6.630904454,,4.04652798,-0.531499857,-1.557195243,-1.941834512,0.222552003,,0.476456017,0.670604677,0.0441758,unstable
3.87084374,2.756102183,3.544891631,7.533554673,2.870208671,-0.54058026,-1.263297642,-1.070338713,0.302757416,0.741199683,0.907183173,0.181215037,0.015229218,unstable
3.902039964,,2.497294776,8.91385451,3.890348429,-0.957140825,-1.891095473,-1.039803764,,0.853963404,0.39646187,0.583031567,0.034827529,unstable
6.975412503,7.352631346,8.358895421,1.637558526,4.5263946,-1.723945571,-1.179478639,-1.633616672,0.607135598,0.714068764,0.54091957,,0.048701279,unstable
2.895989998,4.186149358,5.628020577,8.580721538,3.47790866,-1.53483608,-0.757764667,-1.184541716,0.326956328,0.933420535,0.322610013,0.281742634,0.016037623,unstable
3.251410528,3.838714191,6.609444314,7.689290078,3.455492579,-1.36912121,-1.265503011,-0.832183968,0.899621753,0.899979664,0.083485283,0.56863337,0.040330445,unstable
8.749158643,6.455762374,3.250272928,7.542619083,4.479382208,-1.948601032,-1.474771824,-1.064012758,0.456063257,0.248260311,0.816819773,0.055901989,-0.006483615,stable
8.424340849,5.885114907,7.349508143,8.2138342,4.422342834,-0.832557107,-1.803708997,-1.759223417,0.571643234,0.70673048,0.594030498,0.624584699,0.07599332,unstable
7.087198539,,2.277229584,4.177723166,4.022701586,-1.908766783,-1.413091248,-0.704009839,1.001322745,0.096338881,0.604920014,3.265439243,0.047553783,unstable
3.614891298,0.586834681,0.564449866,1.658368488,4.826274265,-1.392033492,-1.979402486,-1.470560511,0.392939057,0.510877521,0.275725489,0.164636138,-0.039225306,stable
